"10-digit session UID","Session ID","Session start","Session end","Session duration (minutes)","Charging duration (minutes)","Session idle (minutes)","Estimated Completion Time","kWh delivered","MAX kW","AVG kW","SoC Start","SoC End","User","Vehicle","EVSEID (PFID)","FSE ID","XB Address","Serial #","EVSE type","External Name","Station Name","Site","Site Location","Auth Source","Auth Details","Cost to site","Cost to driver","Fleet","Vehicle barcode"
487827085,"0066270348_2026-05-11 15:16:34.187748_EDGE","2026-05-11 08:16:32.104 -0700","2026-05-12 06:56:42.205 -0700",1360.17,35.92,1324.25,"2026-05-11 16:16:32.104 -0700",0.397,2.673,0.018,,,,,"0066-27-03-48",,"0013A20041EEF55D","SWH01492100006","Webasto DX",,"HS-32 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.191,0.191,false,""
487826876,"0066270208_2026-05-11 15:11:25.366728_EDGE","2026-05-11 08:11:23.527 -0700","2026-05-12 06:55:22.274 -0700",1363.98,62.13,1301.85,"2026-05-11 16:11:23.527 -0700",1.124,6.364,0.053,,,,,"0066-27-02-08",,"0013A20041FC3E51","SWH01492100013","Webasto DX",,"HS-6 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.539,0.539,false,""
487826783,"0066270207_2026-05-11 15:09:11.493561_EDGE","2026-05-11 08:09:09.343 -0700","2026-05-12 06:55:29.803 -0700",1366.33,51.1,1315.23,"2026-05-11 16:09:09.343 -0700",0.949,6.22,0.043,,,,,"0066-27-02-07",,"0013A200420EE957","SWH01312100110","Webasto DX",,"HS-5 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.455,0.456,false,""
487826627,"0066040214_2026-05-11 15:05:21.651895_EDGE","2026-05-11 08:05:24.188 -0700","2026-05-11 17:01:42.200 -0700",536.13,525.4,10.73,"2026-05-11 20:05:24.188 -0700",36.878,6.031,4.337,,,340662,46212,"0066-04-02-14","FSE742988E","0013A20041B91742","SWH01142000060","Webasto DX",,"23","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,15.858,15.86,false,""
487826051,"0066030317_2026-05-11 14:51:07.780665_EDGE","2026-05-11 07:51:05.670 -0700","2026-05-11 11:25:17.233 -0700",214.2,213.72,0.48,"2026-05-11 14:51:05.670 -0700",20.332,6.188,5.975,,,27987,38187,"0066-03-03-17","FSE596409E","0013A20041A79EB4","SBE02031970145","Webasto DX",,"13","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,8.946,8.95,false,""
487825188,"0066110201_2026-05-11 14:29:22.908864_EDGE","2026-05-11 07:29:20.317 -0700","2026-05-11 11:04:34.967 -0700",215.25,160.98,54.27,"2026-05-11 12:39:20.317 -0700",12.967,5.314,3.8,,,68703,999999,"0066-11-02-01","FSE811684E","0013A20041E48862","SWH01352100218","Webasto DX",,"DX-003","SM Betteravia","2115 Centerpointe Pkwy, Santa Maria, CA 93455","App",,6.224,6.224,false,""
487824650,"0066040227_2026-05-11 14:10:42.009541_EDGE","2026-05-11 07:10:43.374 -0700","2026-05-11 12:36:19.510 -0700",325.27,325.13,0.13,"2026-05-11 19:10:43.374 -0700",17.264,6.637,3.387,,,46960,47914,"0066-04-02-27","FSE1529511E","0013A20041D88E23","SWH01022100417","Webasto DX",,"27","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,7.423,7.42,false,""
487824262,"0066270211_2026-05-11 13:59:54.027630_EDGE","2026-05-11 06:59:51.482 -0700","2026-05-11 08:41:20.232 -0700",101.48,42.55,58.93,"2026-05-11 14:59:51.482 -0700",1.806,6.302,1.115,,,,,"0066-27-02-11",,"0013A200420F124D","SWH01312100107","Webasto DX",,"HS-9 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.867,0.867,false,""
487824203,"0066270348_2026-05-11 13:58:03.125796_EDGE","2026-05-11 06:58:02.642 -0700","2026-05-11 08:12:23.926 -0700",74.35,0.12,74.23,"2026-05-11 14:58:02.642 -0700",0.001,1.422,0.019,,,,,"0066-27-03-48",,"0013A20041EEF55D","SWH01492100006","Webasto DX",,"HS-32 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Default",,0,0,false,""
487824170,"0066270216_2026-05-11 13:57:09.745155_EDGE","2026-05-11 06:57:07.640 -0700","2026-05-12 10:20:11.536 -0700",1643.07,35,1608.07,"2026-05-11 14:57:07.640 -0700",0.391,4.11,0.016,,,,,"0066-27-02-16",,"0013A20041F01106","SWH01492100070","Webasto DX",,"HS-14 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.187,0.187,false,""
487824152,"0066270208_2026-05-11 13:56:39.488450_EDGE","2026-05-11 06:56:38.701 -0700","2026-05-11 08:02:07.842 -0700",65.48,14.05,51.43,"2026-05-11 14:56:38.701 -0700",0.312,3.632,0.309,,,,,"0066-27-02-08",,"0013A20041FC3E51","SWH01492100013","Webasto DX",,"HS-6 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.15,0.15,false,""
487824144,"0066270207_2026-05-11 13:56:31.392463_EDGE","2026-05-11 06:56:30.634 -0700","2026-05-11 07:59:45.874 -0700",63.25,14.45,48.8,"2026-05-11 14:56:30.634 -0700",0.267,2.23,0.244,,,,,"0066-27-02-07",,"0013A200420EE957","SWH01312100110","Webasto DX",,"HS-5 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",0.128,0.128,false,""
487823905,"0066050201_2026-05-11 13:49:08.504691_EDGE","2026-05-11 06:49:06.150 -0700","2026-05-11 13:22:01.245 -0700",392.92,0,392.92,"2026-05-11 14:49:06.150 -0700",0,0,0,,,,,"0066-05-02-01","FSE688953E","0013A20041B91D09","SWH01162000399","Webasto DX",,"CR-1 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",0,0,false,""
487823711,"0066050201_2026-05-11 13:44:05.195179_EDGE","2026-05-11 06:44:02.702 -0700","2026-05-11 06:48:34.636 -0700",4.53,0,4.53,"2026-05-11 14:44:02.702 -0700",0,0,0,,,,,"0066-05-02-01","FSE688953E","0013A20041B91D09","SWH01162000399","Webasto DX",,"CR-1 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",0,0,false,""
487818021,"0066030314_2026-05-11 04:25:54.512366_EDGE","2026-05-10 21:25:54.512 -0700","2026-05-10 21:51:48.598 -0700",25.55,23.63,1.92,"2026-05-11 07:25:54.512 -0700",2.015,6.089,4.802,,,,,"0066-03-03-14","FSE596408E","0013A200419B5E2E","SBE02511870679","Webasto DX",,"17","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,0.886,0.887,false,""
487808023,"0066030301_2026-05-11 01:16:48.512650_EDGE","2026-05-10 18:16:49.822 -0700","2026-05-10 19:03:46.367 -0700",46.57,45.9,0.67,"2026-05-10 19:20:49.822 -0700",1.189,1.638,1.595,,,365709,,"0066-03-03-01","FSE596419E","0013A20041C6EB9C","SBE02511870763","Webasto DX",,"19","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,0.523,0.523,false,""
487801563,"0066040214_2026-05-11 00:19:08.461840_EDGE","2026-05-10 17:19:06.208 -0700","2026-05-10 19:35:12.094 -0700",136.1,135.63,0.47,"2026-05-10 19:57:06.208 -0700",3.401,1.591,1.549,,,365635,40812,"0066-04-02-14","FSE742988E","0013A20041B91742","SWH01142000060","Webasto DX",,"23","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,1.462,1.462,false,""
487801069,"0066040212_2026-05-11 00:15:19.916943_EDGE","2026-05-10 17:15:17.393 -0700","2026-05-10 17:18:50.200 -0700",3.55,0.07,3.48,"2026-05-11 01:15:17.393 -0700",0.001,0,0,,,,,"0066-04-02-12","FSE742986E","0013A20041B90BF6","SWH01162000380","Webasto DX",,"AD-22 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
487800838,"0066040212_2026-05-11 00:13:39.552108_EDGE","2026-05-10 17:13:38.844 -0700","2026-05-10 17:15:13.473 -0700",1.58,0.05,1.53,"2026-05-11 01:13:38.844 -0700",0.001,0,0,,,,,"0066-04-02-12","FSE742986E","0013A20041B90BF6","SWH01162000380","Webasto DX",,"AD-22 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
487796988,"0066030303_2026-05-10 23:43:35.703025_EDGE","2026-05-10 16:43:33.315 -0700","2026-05-10 20:20:14.637 -0700",216.68,216.48,0.2,"2026-05-10 18:43:33.315 -0700",5.436,1.595,1.575,,,246295,38531,"0066-03-03-03","FSE742971E","0013A200419B56F3","SBE02501870483","Webasto DX",,"21","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,2.392,2.392,false,""
487796554,"0066030308_2026-05-10 23:39:45.763629_EDGE","2026-05-10 16:39:43.278 -0700","2026-05-10 16:43:27.906 -0700",3.75,3.02,0.73,"2026-05-10 18:39:43.278 -0700",0.013,0.283,0.172,,,246295,38531,"0066-03-03-08","FSE596420E","0013A200419B586B","SBE02511870666","Webasto DX",,"22","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,0.006,0.006,false,""
487796719,"0066030308_2026-05-10 23:38:14.527863_EDGE","2026-05-10 16:38:14.527 -0700","2026-05-10 16:39:39.325 -0700",1.38,0,1.38,,0,0,0,,,,,"0066-03-03-08","FSE596420E","0013A200419B586B","SBE02511870666","Webasto DX",,"22","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,0,0,false,""
487789516,"0066070201_2026-05-10 22:28:18.913624_EDGE","2026-05-10 15:28:16.512 -0700","2026-05-10 18:10:50.645 -0700",162.57,0,162.57,"2026-05-10 23:28:16.512 -0700",0,0,0,,,,,"0066-07-02-01","FSE811736E","0013A2004189322B","SWH01352100241","Webasto DX",,"2A","SB CARP South Via Real","6728 Via Real, Carpinteria, CA 93013","Default",,0,0,false,""
487787379,"0066040212_2026-05-10 21:50:13.385644_EDGE","2026-05-10 14:50:17.222 -0700","2026-05-10 17:13:34.923 -0700",143.05,0,143.05,"2026-05-10 18:50:17.222 -0700",0,0,0,,,365635,40812,"0066-04-02-12","FSE742986E","0013A20041B90BF6","SWH01162000380","Webasto DX",,"AD-22 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,0,0,false,""
487786215,"0066060206_2026-05-10 21:17:52.724051_EDGE","2026-05-10 14:17:50.872 -0700","2026-05-11 09:30:48.287 -0700",1152.95,0,1152.95,"2026-05-10 22:17:50.872 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487786153,"0066070202_2026-05-10 21:15:36.910506_EDGE","2026-05-10 14:15:40.853 -0700","2026-05-10 14:29:46.564 -0700",13.47,12.08,1.38,"2026-05-10 14:51:40.853 -0700",1.319,7.159,6.003,,,117900,46206,"0066-07-02-02","FSE811676E","0013A20041BED27F","SWH01352100076","Webasto DX",,"2B","SB CARP South Via Real","6728 Via Real, Carpinteria, CA 93013","App",,0.58,0.58,false,""
487785949,"0066130201_2026-05-10 21:07:35.382018_EDGE","2026-05-10 14:07:37.709 -0700","2026-05-10 15:06:43.942 -0700",58.98,58.78,0.2,"2026-05-10 23:07:37.709 -0700",2.875,3.338,3.037,,,365604,48660,"0066-13-02-01","FSE811688E","0013A20041E8EE04","SWH01352100242","Webasto DX",,"01","SM PW 620 Foster","620 W. Foster Rd, Santa Maria, CA 93455","App",,1.61,1.61,false,""
487785667,"0066030215_2026-05-10 20:54:52.330839_EDGE","2026-05-10 13:54:50.412 -0700","2026-05-11 09:13:10.165 -0700",1158.33,728.15,430.18,"2026-05-10 23:54:50.412 -0700",26.045,6.286,1.414,,,,,"0066-03-02-15","FSE596426E","0013A20041A79E82","SBE02031970007","Webasto DX",,"LD-1 Fleet Only","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","Kiosk","kiosk_claim",11.46,11.46,false,""
487785579,"0066060206_2026-05-10 20:50:36.592573_EDGE","2026-05-10 13:50:34.249 -0700","2026-05-10 14:17:46.935 -0700",27.22,0,27.22,"2026-05-10 21:50:34.249 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487785556,"0066130201_2026-05-10 20:49:19.043782_EDGE","2026-05-10 13:49:21.624 -0700","2026-05-10 14:05:19.049 -0700",15.83,15.62,0.22,"2026-05-10 22:49:21.624 -0700",0.752,3.352,2.876,,,365604,48660,"0066-13-02-01","FSE811688E","0013A20041E8EE04","SWH01352100242","Webasto DX",,"01","SM PW 620 Foster","620 W. Foster Rd, Santa Maria, CA 93455","App",,0.421,0.421,false,""
487785400,"0066130201_2026-05-10 20:40:55.080794_EDGE","2026-05-10 13:40:57.036 -0700","2026-05-10 13:47:46.783 -0700",6.7,3.93,2.77,"2026-05-10 22:40:57.036 -0700",0.149,2.936,1.1,,,365604,48660,"0066-13-02-01","FSE811688E","0013A20041E8EE04","SWH01352100242","Webasto DX",,"01","SM PW 620 Foster","620 W. Foster Rd, Santa Maria, CA 93455","App",,0.083,0.083,false,""
487784726,"0066150202_2026-05-10 19:54:11.275054_EDGE","2026-05-10 12:54:12.028 -0700","2026-05-10 16:21:22.049 -0700",207.17,167.1,40.07,"2026-05-10 16:54:12.028 -0700",9.414,3.883,2.848,,,27228,48663,"0066-15-02-02",,"0013A20041E48939","SWH01352100251","Webasto DX",,"DX-002","SB BeWell","345 Camino del Remedio, Santa Barbara, CA 93110","App",,3.86,3.86,false,""
487784638,"0066030303_2026-05-10 19:46:26.809615_EDGE","2026-05-10 12:46:31.522 -0700","2026-05-10 14:42:10.343 -0700",115.6,115.53,0.07,"2026-05-10 19:46:31.522 -0700",10.96,6.034,5.99,,,364126,42191,"0066-03-03-03","FSE742971E","0013A200419B56F3","SBE02501870483","Webasto DX",,"21","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,4.822,4.82,false,""
487784328,"0066130202_2026-05-10 19:12:16.973785_EDGE","2026-05-10 12:12:20.434 -0700","2026-05-10 14:44:30.488 -0700",151.93,142.3,9.63,"2026-05-10 14:22:20.434 -0700",12.355,8.324,5.567,,,43734,43801,"0066-13-02-02","FSE811689E","0013A20041E8DFB6","SWH01352100246","Webasto DX",,"02","SM PW 620 Foster","620 W. Foster Rd, Santa Maria, CA 93455","App",,6.919,6.92,false,""
487784226,"0066060206_2026-05-10 18:56:23.475448_EDGE","2026-05-10 11:56:20.982 -0700","2026-05-10 13:50:30.344 -0700",114.15,0,114.15,"2026-05-10 19:56:20.982 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487784215,"0066060206_2026-05-10 18:54:54.787782_EDGE","2026-05-10 11:54:52.678 -0700","2026-05-10 11:56:17.045 -0700",1.4,0,1.4,"2026-05-10 19:54:52.678 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487784035,"0066160207_2026-05-10 18:37:57.189409_EDGE","2026-05-10 11:37:55.155 -0700","2026-05-10 18:07:21.579 -0700",389.43,238.62,150.82,"2026-05-10 15:37:55.155 -0700",22.888,6.279,3.719,,,88211,46206,"0066-16-02-07",,"0013A200420EFA94","SWH01502100194","Webasto DX",,"6","SB South County Jail","4434 Calle Real, Santa Barbara, CA 93110","App",,8.926,8.926,false,""
487783838,"0066070202_2026-05-10 18:13:51.054570_EDGE","2026-05-10 11:13:50.386 -0700","2026-05-10 13:13:23.105 -0700",119.55,118.35,1.2,"2026-05-10 20:13:50.386 -0700",13.046,7.192,6.893,,,30315,48673,"0066-07-02-02","FSE811676E","0013A20041BED27F","SWH01352100076","Webasto DX",,"2B","SB CARP South Via Real","6728 Via Real, Carpinteria, CA 93013","App",,5.74,5.74,false,""
487783808,"0066070202_2026-05-10 18:11:03.055627_EDGE","2026-05-10 11:11:00.910 -0700","2026-05-10 11:13:07.028 -0700",2.1,1.43,0.67,"2026-05-10 21:11:00.910 -0700",0.169,7.201,7.193,,,30315,41188,"0066-07-02-02","FSE811676E","0013A20041BED27F","SWH01352100076","Webasto DX",,"2B","SB CARP South Via Real","6728 Via Real, Carpinteria, CA 93013","App",,0.074,0.07,false,""
487782573,"0066040214_2026-05-10 16:09:28.806189_EDGE","2026-05-10 09:09:25.818 -0700","2026-05-10 09:10:17.165 -0700",0.85,0,0.85,"2026-05-10 17:09:25.818 -0700",0,0,0,,,,,"0066-04-02-14","FSE742988E","0013A20041B91742","SWH01142000060","Webasto DX",,"23","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
487782537,"0066090201_2026-05-10 16:05:57.207625_EDGE","2026-05-10 09:06:00.798 -0700","2026-05-10 11:30:43.745 -0700",144.7,144.63,0.07,"2026-05-10 18:06:00.798 -0700",7.667,3.438,3.326,,,55844,31618,"0066-09-02-01","FSE811670E","0013A20041BBB60B","SWH01352100081","Webasto DX",,"2A","SB CARP Lookout Park","102 Lookout Park Rd, Summerland, CA 93067","App",,3.527,3.53,false,""
487782500,"0066040227_2026-05-10 16:02:36.932774_EDGE","2026-05-10 09:02:34.612 -0700","2026-05-10 09:05:14.533 -0700",2.67,0,2.67,"2026-05-10 17:02:34.612 -0700",0,0,0,,,,,"0066-04-02-27","FSE1529511E","0013A20041D88E23","SWH01022100417","Webasto DX",,"27","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
487782246,"0066030301_2026-05-10 15:42:59.625991_EDGE","2026-05-10 08:43:02.787 -0700","2026-05-10 13:00:13.043 -0700",257.02,256.95,0.07,"2026-05-10 15:43:02.787 -0700",21.739,6.084,5.326,,,83346,40812,"0066-03-03-01","FSE596419E","0013A20041C6EB9C","SBE02511870763","Webasto DX",,"19","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,9.565,9.565,false,""
487781745,"0066060206_2026-05-10 15:10:47.583612_EDGE","2026-05-10 08:10:44.860 -0700","2026-05-10 11:54:48.741 -0700",224.07,0,224.07,"2026-05-10 16:10:44.860 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487781315,"0066060206_2026-05-10 14:49:00.855198_EDGE","2026-05-10 07:48:58.822 -0700","2026-05-10 08:10:40.907 -0700",21.7,0,21.7,"2026-05-10 15:48:58.822 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487780463,"0066030308_2026-05-10 14:07:36.140633_EDGE","2026-05-10 07:07:40.270 -0700","2026-05-10 12:00:34.152 -0700",292.82,292.73,0.08,"2026-05-10 14:07:40.270 -0700",27.337,5.944,5.886,,,364126,42191,"0066-03-03-08","FSE596420E","0013A200419B586B","SBE02511870666","Webasto DX",,"22","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,12.028,12.03,false,""
487780275,"0066030308_2026-05-10 13:59:38.447842_EDGE","2026-05-10 06:59:43.820 -0700","2026-05-10 07:07:25.585 -0700",7.48,7.42,0.07,"2026-05-10 13:59:43.820 -0700",0.671,5.945,4.681,,,364126,42191,"0066-03-03-08","FSE596420E","0013A200419B586B","SBE02511870666","Webasto DX",,"22","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,0.295,0.3,false,""
487778796,"0066160206_2026-05-10 12:37:53.138324_EDGE","2026-05-10 05:37:57.277 -0700","2026-05-10 11:37:36.205 -0700",359.55,264.23,95.32,"2026-05-10 09:37:57.277 -0700",25.373,6.265,4.441,,,88211,46206,"0066-16-02-06",,"0013A200420EFCE1","SWH01502100203","Webasto DX",,"5","SB South County Jail","4434 Calle Real, Santa Barbara, CA 93110","App",,9.896,9.896,false,""
487777543,"0066060206_2026-05-10 10:08:30.727647_EDGE","2026-05-10 03:08:28.839 -0700","2026-05-10 07:48:54.885 -0700",280.43,0,280.43,"2026-05-10 11:08:28.839 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487777412,"0066060206_2026-05-10 09:48:10.351482_EDGE","2026-05-10 02:48:08.251 -0700","2026-05-10 03:08:24.886 -0700",20.28,0,20.28,"2026-05-10 10:48:08.251 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
487776485,"0066050203_2026-05-10 07:24:06.955252_EDGE","2026-05-10 00:24:10.042 -0700","2026-05-10 00:57:48.930 -0700",33.5,33.42,0.08,"2026-05-10 18:25:10.042 -0700",3.108,6.034,5.702,,,364881,49071,"0066-05-02-03","FSE688951E","0013A20041BEC60C","SWH01162000400","Webasto DX",,"CR-3 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","App",,1.274,1.27,false,""
487776468,"0066050201_2026-05-10 07:21:53.666172_EDGE","2026-05-10 00:21:51.825 -0700","2026-05-10 00:23:46.100 -0700",1.9,0,1.9,"2026-05-10 08:21:51.825 -0700",0,0,0,,,,,"0066-05-02-01","FSE688953E","0013A20041B91D09","SWH01162000399","Webasto DX",,"CR-1 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Default",,0,0,false,""
487774823,"0066030303_2026-05-10 04:37:37.375213_EDGE","2026-05-09 21:37:35.301 -0700","2026-05-10 05:36:56.504 -0700",479.35,427.25,52.1,"2026-05-10 06:37:35.301 -0700",40.024,6.019,5.264,,,240100,47828,"0066-03-03-03","FSE742971E","0013A200419B56F3","SBE02501870483","Webasto DX",,"21","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,17.611,17.61,false,""
487774624,"0066040225_2026-05-10 04:25:50.173694_EDGE","2026-05-09 21:25:50.171 -0700","2026-05-10 07:11:10.247 -0700",585.33,462.73,122.6,"2026-05-10 09:25:50.171 -0700",44.988,6.513,4.899,,,365471,,"0066-04-02-25","FSE1529509E","0013A20041D88BAC","SWH01022100421","Webasto DX",,"25","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,19.345,19.345,false,""
487774390,"0066040223_2026-05-10 04:13:48.281332_EDGE","2026-05-09 21:13:46.673 -0700","2026-05-09 21:18:26.488 -0700",4.67,0,4.67,"2026-05-10 05:13:46.673 -0700",0,0,0,,,,,"0066-04-02-23","FSE742982E","0013A20041BECEBC","SWH01162000348","Webasto DX",,"AD-17 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
487774364,"0066040223_2026-05-10 04:12:30.466935_EDGE","2026-05-09 21:12:27.872 -0700","2026-05-09 21:13:27.256 -0700",0.98,0,0.98,"2026-05-10 05:12:27.872 -0700",0,0.162,0.081,,,,,"0066-04-02-23","FSE742982E","0013A20041BECEBC","SWH01162000348","Webasto DX",,"AD-17 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
487774217,"0066040223_2026-05-10 04:05:39.990038_EDGE","2026-05-09 21:05:37.992 -0700","2026-05-09 21:12:23.903 -0700",6.77,0,6.77,"2026-05-10 05:05:37.992 -0700",0,0,0,,,,,"0066-04-02-23","FSE742982E","0013A20041BECEBC","SWH01162000348","Webasto DX",,"AD-17 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
487770374,"0066060206_2026-05-10 02:38:57.487185_EDGE","2026-05-09 19:38:55.305 -0700","2026-05-10 02:48:04.314 -0700",429.15,0,429.15,"2026-05-10 03:38:55.305 -0700",0,0,0,,,,,"0066-06-02-06","FSE596146E","0013A200419B5858","SBE02031970012","Webasto DX",,"SS-6 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
